Time/s,Azimuth/deg,Zenith/deg
24992,13.86,70.861
24993,6.1281,69.445
24994,8.1778,69.934
24995,10.301,70.43
24996,12.51,70.932
24997,4.8421,69.418
24998,6.8715,69.94
24999,8.9732,70.468
25000,11.159,71.002
25001,3.5575,69.391
25002,5.5658,69.946
25003,7.6445,70.506
25004,9.8052,71.071
25005,2.2745,69.365
25006,4.2605,69.951
25007,6.3154,70.543
25008,8.4503,71.141
25009,0.99307,69.339
25010,2.9558,69.957
25011,4.9857,70.581
25012,7.0937,71.209
25013,359.71,69.314
25014,1.6515,69.964
25015,3.6555,70.618
25016,5.7356,71.277
25017,358.43,69.29
25018,0.34778,69.97
25019,2.3248,70.655
25020,4.376,71.345
25021,357.16,69.265
25022,359.04,69.976
25023,0.99357,70.692
25024,3.0149,71.412
25025,355.88,69.242
25026,357.74,69.983
25027,359.66,70.729
25028,1.6523,71.478
25029,354.61,69.219
25030,356.44,69.99
25031,358.33,70.765
25032,0.28822,71.544
25033,353.34,69.197
25034,355.14,69.997
25035,357,70.802
25036,358.92,71.609
25037,352.06,69.175
25038,353.84,70.005
25039,355.66,70.838
25040,357.56,71.673
25041,350.79,69.154
25042,352.54,70.012
25043,354.33,70.873
25044,356.19,71.737
25045,349.53,69.134
25046,351.23,70.02
25047,353,70.909
25048,354.82,71.8
25049,348.26,69.114
25050,349.93,70.028
25051,351.66,70.944
25052,353.45,71.862
25053,346.99,69.095
25054,348.63,70.036
25055,350.33,70.979
25056,352.08,71.924
25057,345.73,69.077
25058,347.34,70.045
25059,348.99,71.014
25060,350.7,71.984
25061,344.47,69.06
25062,346.04,70.054
25063,347.65,71.049
25064,349.33,72.044
25065,343.2,69.043
25066,344.74,70.063
25067,346.32,71.083
25068,347.95,72.103
25069,341.94,69.027
25070,343.44,70.072
25071,344.98,71.117
25072,346.57,72.162
25073,340.68,69.013
25074,342.14,70.082
25075,343.64,71.151
25076,345.2,72.219
25077,339.42,68.999
25078,340.84,70.092
25079,342.31,71.184
25080,343.82,72.275
25081,338.17,68.986
25082,339.55,70.102
25083,340.97,71.217
25084,342.44,72.331
25085,336.91,68.973
25086,338.25,70.112
25087,339.63,71.25
25088,341.06,72.386
25089,335.65,68.962
25090,336.95,70.123
25091,338.29,71.283
25092,339.67,72.44
25093,334.4,68.952
25094,335.66,70.134
25095,336.95,71.315
25096,338.29,72.493
25097,333.15,68.942
25098,334.36,70.146
25099,335.61,71.347
25100,336.91,72.545
25101,331.9,68.934
25102,333.07,70.157
25103,334.28,71.378
25104,335.52,72.595
25105,330.64,68.927
25106,331.77,70.17
25107,332.94,71.41
25108,334.14,72.645
25109,329.39,68.92
